,price,carat,x,z
33222,821,0.39,4.67,2.88
33223,821,0.39,4.61,2.89
33224,821,0.39,4.76,2.79
33226,821,0.36,4.54,2.83
33228,822,0.38,4.65,2.86
33229,822,0.33,4.5,2.76
33230,823,0.41,4.83,2.93
33231,823,0.39,4.77,2.86
33235,823,0.42,4.79,2.98
33236,824,0.33,4.46,2.73
33237,824,0.33,4.48,2.73
33238,824,0.33,4.43,2.73
33239,824,0.36,4.59,2.84
33240,824,0.41,4.79,2.97
33241,824,0.41,4.77,2.94
33243,824,0.31,4.4,2.67
33244,825,0.34,4.48,2.78
33245,825,0.34,4.51,2.76
33246,825,0.36,4.62,2.77
33247,825,0.36,4.62,2.78
33249,825,0.45,4.95,3.06
33250,825,0.45,4.95,3.07
33251,825,0.45,4.9,3.05
33252,825,0.32,4.43,2.73
33254,825,0.32,4.44,2.72
33257,825,0.28,4.23,2.64
33258,825,0.3,4.21,2.67
33259,825,0.37,4.67,2.92
33260,825,0.42,4.8,2.95
33263,826,0.3,4.37,2.63
33265,826,0.3,4.28,2.69
33266,826,0.3,4.29,2.68
33267,826,0.4,4.76,2.91
33269,826,0.34,4.56,2.65
33270,461,0.32,4.4,2.69
33271,461,0.32,4.34,2.77
33272,461,0.32,4.4,2.73
33273,461,0.32,4.36,2.77
33274,462,0.28,4.22,2.58
33275,462,0.26,4.06,2.54
33276,462,0.28,4.19,2.62
33277,462,0.23,3.95,2.43
33279,462,0.23,3.9,2.46
33281,462,0.31,4.33,2.7
33282,462,0.31,4.27,2.73
33283,462,0.31,4.33,2.69
33284,462,0.31,4.3,2.72
33285,462,0.31,4.35,2.74
33286,462,0.31,4.31,2.75
33288,462,0.31,4.36,2.72
33289,462,0.31,4.32,2.68
33290,462,0.31,4.3,2.7
33291,462,0.31,4.3,2.71
33292,462,0.31,4.31,2.69
33293,462,0.31,4.38,2.64
33295,462,0.31,4.38,2.64
33297,462,0.31,4.32,2.69
33299,462,0.31,4.35,2.71
33300,826,0.31,4.4,2.6
33301,826,0.51,5.29,3.05
33302,826,0.4,4.68,2.99
33303,826,0.31,4.35,2.68
33304,827,0.38,4.66,2.86
33305,827,0.33,4.43,2.73
33306,827,0.28,4.23,2.6
33307,827,0.4,4.7,2.89
33308,827,0.41,4.67,3.02
33311,827,0.35,4.56,2.83
33312,827,0.35,4.57,2.76
33313,827,0.35,4.61,2.76
33315,827,0.35,4.56,2.81
33316,827,0.35,4.58,2.78
33317,827,0.35,4.59,2.75
33319,827,0.35,4.56,2.8
33321,827,0.35,4.54,2.82
33322,827,0.35,4.55,2.76
33323,827,0.35,4.52,2.81
33324,827,0.35,4.53,2.78
33326,827,0.35,4.52,2.83
33327,827,0.35,4.57,2.79
33328,827,0.38,4.73,2.86
33330,827,0.41,4.76,2.94
33331,827,0.41,4.74,2.89
33332,827,0.41,4.72,3.01
33333,827,0.41,4.78,2.87
33334,827,0.32,4.42,2.71
33336,827,0.41,4.8,2.85
33337,827,0.41,4.77,2.95
33338,827,0.41,4.72,2.95
33339,827,0.41,4.78,2.91
33340,827,0.41,4.7,2.94
33341,827,0.41,4.82,2.9
33345,827,0.41,4.71,2.96
33347,827,0.41,4.72,2.93
33348,827,0.41,4.75,2.93
33349,827,0.41,4.73,2.96
33350,827,0.41,4.8,2.93
33351,827,0.41,4.75,2.99
33352,827,0.41,4.73,2.94
33353,827,0.41,4.81,2.89
33354,827,0.41,4.81,2.94
33355,827,0.41,4.73,2.97
33357,827,0.41,4.71,3.02
33358,827,0.41,4.74,2.98
33359,827,0.41,4.7,3.0
33360,827,0.41,4.71,2.97
33361,827,0.41,4.7,2.97
33363,827,0.41,4.78,2.99
33364,827,0.41,4.75,2.95
33365,827,0.41,4.73,2.93
33366,827,0.41,4.75,2.93
33367,827,0.41,4.74,2.95
33368,827,0.41,4.76,2.93
33369,827,0.41,4.73,2.94
33372,827,0.41,4.7,2.91
33373,827,0.41,4.75,2.94
33374,827,0.41,4.72,2.96
33375,827,0.41,4.73,2.96
33376,827,0.41,4.72,2.99
33377,827,0.41,4.72,2.97
33378,827,0.41,4.81,2.9
33379,827,0.41,4.75,2.98
33380,827,0.41,4.76,2.96
33381,827,0.41,4.75,2.93
33382,827,0.41,4.72,3.01
33385,827,0.32,4.37,2.73
33386,827,0.32,4.37,2.71
33387,827,0.41,4.77,2.96
33388,828,0.36,4.59,2.83
33389,828,0.31,4.36,2.7
33390,828,0.31,4.39,2.71
33394,828,0.31,4.33,2.71
33395,828,0.31,4.34,2.7
33397,828,0.39,4.73,2.95
33398,828,0.32,4.41,2.7
33400,828,0.36,4.58,2.85
33401,828,0.47,4.75,3.12
33402,828,0.28,4.2,2.61
33403,828,0.28,4.26,2.55
33404,828,0.28,4.23,2.61
33405,828,0.28,4.2,2.61
33406,828,0.28,4.21,2.61
33407,828,0.28,4.25,2.55
33408,828,0.28,4.21,2.64
33409,828,0.28,4.21,2.56
33410,828,0.28,4.21,2.57
33411,828,0.32,4.42,2.68
33413,828,0.32,4.44,2.7
33415,828,0.32,4.48,2.69
33416,828,0.32,4.37,2.71
33418,828,0.32,4.39,2.71
33419,828,0.32,4.39,2.75
33420,828,0.32,4.39,2.71
33421,828,0.32,4.42,2.71
33422,828,0.32,4.42,2.72
33424,828,0.32,4.42,2.73
33425,828,0.32,4.43,2.7
33426,828,0.32,4.47,2.64
33428,828,0.32,4.44,2.68
33430,828,0.32,4.45,2.74
33431,828,0.32,4.43,2.74
33433,828,0.32,4.44,2.75
33434,828,0.32,4.45,2.71
33435,828,0.32,4.42,2.74
33436,828,0.32,4.43,2.7
33437,828,0.32,4.42,2.7
33438,828,0.32,4.43,2.69
33439,828,0.32,4.43,2.72
33440,828,0.32,4.43,2.73
33441,828,0.32,4.42,2.71
33442,828,0.32,4.41,2.76
33444,828,0.32,4.41,2.73
33445,828,0.32,4.41,2.71
33446,828,0.32,4.4,2.76
33448,828,0.32,4.41,2.72
33449,828,0.32,4.38,2.75
33450,828,0.32,4.39,2.71
33451,828,0.32,4.4,2.73
33453,828,0.32,4.39,2.72
33454,828,0.32,4.39,2.73
33455,828,0.32,4.39,2.73
33456,828,0.32,4.39,2.77
33458,828,0.32,4.4,2.73
33459,828,0.32,4.39,2.74
33460,828,0.32,4.36,2.69
33461,828,0.32,4.37,2.73
33462,828,0.32,4.48,2.65
33463,828,0.32,4.47,2.72
33464,828,0.32,4.46,2.64
33466,828,0.32,4.44,2.74
33467,828,0.32,4.44,2.69
33468,828,0.32,4.44,2.71
33469,828,0.32,4.44,2.64
33470,828,0.32,4.45,2.67
33471,828,0.32,4.43,2.71
33472,828,0.32,4.43,2.76
33473,828,0.32,4.44,2.7
33474,828,0.32,4.42,2.7
33475,828,0.32,4.42,2.71
33476,828,0.32,4.42,2.71
33477,828,0.32,4.43,2.66
33478,828,0.32,4.43,2.72
33480,828,0.32,4.44,2.68
33482,828,0.32,4.42,2.71
33483,828,0.32,4.42,2.69
33484,828,0.32,4.42,2.7
33485,828,0.32,4.41,2.75
33489,828,0.32,4.4,2.73
33490,828,0.32,4.38,2.73
33491,828,0.32,4.39,2.71
33492,828,0.32,4.4,2.69
33494,828,0.32,4.41,2.72
33495,828,0.32,4.37,2.71
33496,828,0.32,4.37,2.72
33497,828,0.32,4.38,2.71
33498,828,0.32,4.36,2.73
33499,828,0.32,4.38,2.72
33501,828,0.32,4.36,2.75
33502,828,0.32,4.35,2.74
33503,828,0.3,4.37,2.63
33504,828,0.32,4.43,2.7
33505,828,0.32,4.35,2.7
33506,828,0.32,4.4,2.74
33508,828,0.4,4.64,2.93
33509,828,0.4,4.68,2.92
33510,828,0.4,4.71,2.95
33512,828,0.4,4.71,2.96
33513,829,0.32,4.52,2.65
33514,829,0.44,4.88,3.07
33515,829,0.42,4.76,3.01
33516,829,0.33,4.46,2.75
33517,829,0.32,4.46,2.7
33518,829,0.33,4.42,2.75
33519,829,0.41,4.77,2.95
33520,829,0.42,4.87,2.95
33521,829,0.34,4.48,2.77
33522,829,0.34,4.46,2.76
33523,829,0.47,4.84,3.24
33524,829,0.35,4.5,2.81
33525,829,0.35,4.5,2.83
33526,829,0.35,4.51,2.8
33527,829,0.35,4.52,2.82
33528,829,0.35,4.51,2.82
33530,829,0.35,4.54,2.76
33531,829,0.35,4.5,2.8
33532,829,0.35,4.53,2.75
33533,829,0.35,4.56,2.78
33535,829,0.35,4.54,2.82
33536,829,0.35,4.53,2.8
33537,829,0.35,4.51,2.83
33538,829,0.35,4.5,2.78
33539,829,0.35,4.55,2.78
33540,829,0.35,4.54,2.79
33541,829,0.35,4.51,2.76
33542,829,0.35,4.53,2.78
33543,829,0.35,4.51,2.8
33545,829,0.45,4.81,3.09
33546,829,0.35,4.48,2.81
33547,829,0.35,4.57,2.74
33548,829,0.35,4.53,2.79
33550,830,0.35,4.51,2.83
33552,830,0.3,4.29,2.69
33553,830,0.3,4.3,2.67
33554,830,0.46,4.8,3.16
33555,830,0.41,4.85,2.91
33556,830,0.41,4.77,2.95
33557,830,0.41,4.78,2.92
33559,830,0.41,4.79,2.96
33560,830,0.41,4.75,2.97
33561,830,0.41,4.79,2.89
33562,830,0.41,4.71,2.99
33563,830,0.41,4.83,2.92
33565,830,0.39,4.63,2.94
33566,830,0.43,4.89,2.95
33567,830,0.43,4.82,2.98
33568,830,0.43,4.83,2.97
33569,830,0.43,4.83,2.97
33570,831,0.3,4.27,2.63
33572,831,0.38,4.65,2.9
33573,832,0.3,4.29,2.66
33574,832,0.3,4.28,2.67
33577,832,0.38,4.62,2.89
33579,832,0.38,4.64,2.9
33580,832,0.38,4.65,2.91
33582,832,0.44,4.86,3.04
33583,832,0.33,4.41,2.76
33585,833,0.35,4.54,2.82
33586,833,0.37,4.65,2.89
33588,833,0.41,4.68,3.04
33589,833,0.37,4.64,2.83
33590,833,0.37,4.7,2.81
33591,833,0.37,4.63,2.81
33592,833,0.37,4.68,2.8
33594,833,0.37,4.71,2.78
33595,833,0.37,4.63,2.82
33598,833,0.37,4.63,2.83
33599,833,0.37,4.66,2.82
33600,462,0.31,4.39,2.59
33601,462,0.31,4.3,2.72
33603,462,0.31,4.31,2.66
33604,462,0.31,4.36,2.69
33605,462,0.31,4.33,2.75
33606,462,0.31,4.31,2.7
33608,462,0.31,4.33,2.69
33609,462,0.31,4.27,2.7
33610,462,0.31,4.27,2.71
33611,462,0.31,4.28,2.7
33612,462,0.31,4.28,2.75
33613,462,0.31,4.39,2.66
33614,462,0.31,4.32,2.76
33615,462,0.31,4.34,2.64
33616,462,0.31,4.29,2.7
33617,462,0.31,4.31,2.66
33621,463,0.33,4.44,2.74
33622,463,0.33,4.48,2.75
33624,463,0.33,4.45,2.72
33625,463,0.33,4.44,2.73
33626,463,0.33,4.47,2.69
33628,463,0.33,4.44,2.7
33629,463,0.33,4.41,2.78
33630,833,0.37,4.59,2.87
33631,833,0.37,4.63,2.82
33632,833,0.37,4.68,2.82
33633,833,0.37,4.75,2.81
33634,833,0.37,4.6,2.84
33637,833,0.38,4.67,2.86
33638,833,0.38,4.64,2.82
33639,833,0.38,4.63,2.88
33640,833,0.38,4.62,2.87
33641,833,0.38,4.64,2.87
33642,833,0.38,4.62,2.87
33643,833,0.38,4.63,2.85
33644,833,0.38,4.63,2.88
33645,833,0.38,4.66,2.85
33646,834,0.44,4.8,3.06
33647,834,0.32,4.32,2.72
33648,834,0.41,4.81,2.92
33650,834,0.38,4.68,2.85
33651,834,0.39,4.68,2.93
33652,834,0.39,4.71,2.9
33653,834,0.39,4.65,2.92
33654,834,0.41,4.72,2.98
33655,834,0.41,4.72,2.98
33656,835,0.3,4.31,2.67
33657,835,0.3,4.32,2.63
33658,835,0.35,4.57,2.75
33660,835,0.38,4.7,2.85
33661,835,0.36,4.59,2.83
33662,835,0.36,4.56,2.83
33663,835,0.36,4.58,2.84
33664,835,0.6,5.33,3.3
33665,835,0.35,4.44,2.81
33666,835,0.3,4.4,2.58
33667,835,0.34,4.56,2.7
33669,836,0.38,4.65,2.89
33670,836,0.41,4.72,3.02
33671,836,0.41,4.82,2.93
33672,836,0.41,4.8,2.96
33673,837,0.3,4.36,2.63
33675,837,0.32,4.41,2.69
33677,837,0.3,4.34,2.66
33678,837,0.3,4.32,2.66
33679,837,0.3,4.34,2.65
33680,837,0.3,4.34,2.67
33681,837,0.31,4.39,2.72
33682,837,0.31,4.4,2.68
33683,837,0.31,4.41,2.66
33684,837,0.4,4.72,2.95
33685,837,0.31,4.35,2.69
33686,838,0.43,4.86,2.95
33687,838,0.41,4.73,2.99
33690,838,0.34,4.51,2.75
33691,838,0.34,4.52,2.76
33692,838,0.33,4.46,2.75
33694,838,0.33,4.46,2.76
33695,838,0.33,4.49,2.74
33696,838,0.33,4.44,2.75
33697,838,0.33,4.48,2.77
33698,838,0.33,4.47,2.74
33699,838,0.33,4.45,2.77
33700,838,0.3,4.28,2.64
33701,838,0.3,4.3,2.66
33702,838,0.3,4.28,2.63
33705,838,0.3,4.27,2.69
33706,838,0.3,4.3,2.7
33707,838,0.3,4.32,2.65
33708,838,0.3,4.31,2.66
33709,838,0.34,4.52,2.77
33711,838,0.42,4.87,3.0
33713,838,0.33,4.48,2.77
33714,838,0.33,4.47,2.74
33715,838,0.33,4.47,2.75
33716,838,0.33,4.44,2.77
33717,838,0.33,4.47,2.77
33718,838,0.33,4.46,2.77
33719,838,0.42,4.79,3.03
33722,838,0.42,4.77,3.01
33723,838,0.42,4.8,3.01
33724,838,0.38,4.63,2.86
33726,839,0.43,4.85,3.04
33727,839,0.41,4.75,2.95
33728,839,0.37,4.67,2.84
33729,839,0.37,4.64,2.79
33730,839,0.35,4.58,2.77
33731,839,0.39,4.75,2.88
33732,839,0.39,4.73,2.89
33733,839,0.35,4.52,2.77
33734,839,0.31,4.37,2.7
33735,839,0.41,4.84,2.86
33736,839,0.33,4.45,2.72
33737,840,0.3,4.25,2.68
33738,840,0.38,4.58,2.92
33739,840,0.33,4.45,2.77
33740,840,0.31,4.34,2.71
33741,840,0.31,4.37,2.7
33743,840,0.31,4.37,2.69
33744,840,0.31,4.38,2.68
33746,840,0.31,4.34,2.7
33747,840,0.31,4.36,2.72
33748,840,0.31,4.37,2.72
33749,840,0.31,4.37,2.72
33750,840,0.31,4.34,2.71
33751,840,0.31,4.36,2.71
33752,840,0.31,4.39,2.69
33753,840,0.31,4.34,2.7
33754,840,0.31,4.35,2.71
33755,840,0.38,4.66,2.87
33756,840,0.35,4.53,2.81
33758,840,0.4,4.68,3.02
33759,840,0.4,4.75,2.99
33760,840,0.4,4.76,2.83
33761,840,0.4,4.71,2.97
33762,840,0.4,4.7,2.94
33763,840,0.4,4.69,2.96
33764,840,0.4,4.78,2.92
33765,840,0.5,5.14,3.09
33766,840,0.5,5.18,3.14
33767,841,0.32,4.43,2.75
33768,841,0.33,4.53,2.73
33771,841,0.48,5.04,3.13
33774,841,0.41,4.77,2.97
33775,842,0.35,4.55,2.79
33777,842,0.32,4.49,2.66
33778,842,0.32,4.43,2.73
33779,842,0.32,4.39,2.75
33780,842,0.32,4.39,2.72
33781,842,0.32,4.36,2.71
33782,842,0.4,4.78,2.91
33783,842,0.32,4.37,2.67
33784,842,0.4,4.73,2.98
33785,842,0.32,4.37,2.68
33786,842,0.4,4.71,2.94
33788,842,0.32,4.41,2.69
33789,842,0.32,4.38,2.75
33791,842,0.32,4.42,2.71
33792,842,0.4,4.67,2.94
33793,842,0.4,4.68,2.94
33794,842,0.32,4.37,2.73
33795,842,0.4,4.75,2.9
33796,842,0.32,4.4,2.71
33797,842,0.32,4.42,2.72
33798,842,0.32,4.4,2.7
33800,842,0.4,4.69,2.96
33801,842,0.4,4.68,2.92
33802,842,0.32,4.38,2.72
33804,842,0.32,4.49,2.62
33805,842,0.32,4.36,2.7
33806,842,0.4,4.67,2.97
33807,842,0.32,4.37,2.73
33808,842,0.32,4.37,2.73
33809,842,0.4,4.79,2.87
33810,842,0.32,4.36,2.73
33811,842,0.4,4.76,2.84
33812,842,0.4,4.79,2.85
33813,842,0.32,4.4,2.72
33815,842,0.4,4.65,2.96
33816,842,0.32,4.45,2.68
33817,842,0.4,4.64,2.98
33818,842,0.4,4.75,2.94
33819,842,0.32,4.42,2.7
33820,842,0.32,4.45,2.69
33821,842,0.4,4.7,2.91
33822,842,0.32,4.37,2.68
33824,842,0.32,4.38,2.73
33826,843,0.42,4.92,2.91
33827,843,0.41,4.68,2.94
33828,843,0.32,4.41,2.74
33829,843,0.32,4.44,2.73
33830,843,0.4,4.73,2.98
33833,844,0.46,4.89,3.04
33834,844,0.34,4.47,2.75
33835,844,0.34,4.53,2.75
33836,844,0.3,4.29,2.67
33837,844,0.53,5.22,3.24
33838,844,0.38,4.7,2.87
33839,844,0.38,4.7,2.85
33840,844,0.38,4.69,2.88
33841,844,0.34,4.51,2.78
33843,844,0.3,4.34,2.65
33845,844,0.3,4.33,2.66
33846,844,0.3,4.34,2.68
33847,844,0.3,4.31,2.65
33848,844,0.3,4.33,2.66
33849,844,0.3,4.3,2.65
33850,844,0.3,4.37,2.67
33851,844,0.3,4.31,2.6
33852,844,0.3,4.4,2.68
33853,844,0.3,4.31,2.67
33854,844,0.3,4.4,2.63
33856,844,0.3,4.39,2.59
33857,844,0.3,4.4,2.63
33858,844,0.3,4.38,2.63
33859,844,0.3,4.36,2.65
33860,844,0.3,4.38,2.61
33861,844,0.3,4.36,2.68
33862,844,0.3,4.34,2.66
33864,844,0.3,4.35,2.69
33865,844,0.3,4.35,2.68
33866,844,0.3,4.33,2.66
33867,844,0.3,4.33,2.67
33869,844,0.3,4.34,2.68
33870,844,0.3,4.35,2.65
33871,844,0.3,4.34,2.67
33872,844,0.3,4.34,2.68
33873,844,0.3,4.34,2.69
33874,844,0.3,4.35,2.68
33875,844,0.3,4.32,2.66
33876,844,0.3,4.34,2.67
33877,844,0.3,4.34,2.61
33878,844,0.3,4.33,2.68
33879,844,0.3,4.33,2.62
33880,844,0.3,4.33,2.7
33881,844,0.3,4.33,2.65
33882,844,0.3,4.33,2.67
33883,844,0.3,4.33,2.69
33886,844,0.3,4.32,2.7
33887,844,0.3,4.32,2.66
33888,844,0.3,4.32,2.68
33891,844,0.3,4.32,2.68
33892,844,0.3,4.31,2.69
33893,844,0.3,4.32,2.66
33895,844,0.3,4.31,2.66
33897,844,0.3,4.3,2.68
33898,844,0.3,4.31,2.64
33899,844,0.3,4.31,2.66
33900,844,0.3,4.3,2.64
33901,844,0.3,4.3,2.67
33902,844,0.3,4.3,2.68
33904,844,0.3,4.29,2.66
33905,844,0.3,4.29,2.65
33906,844,0.3,4.3,2.67
33907,844,0.3,4.3,2.65
33908,844,0.3,4.31,2.66
33909,844,0.3,4.28,2.64
33910,844,0.3,4.28,2.66
33911,844,0.3,4.28,2.67
33914,844,0.3,4.29,2.66
33915,844,0.3,4.26,2.63
33916,844,0.3,4.26,2.65
33918,844,0.3,4.27,2.67
33919,844,0.47,5.17,2.9
33921,844,0.3,4.3,2.68
33922,844,0.3,4.34,2.7
33923,844,0.3,4.33,2.68
33925,844,0.37,4.6,2.85
33926,844,0.37,4.69,2.78
33927,844,0.37,4.61,2.82
33929,844,0.41,4.72,3.01
33931,463,0.33,4.42,2.74
33932,463,0.33,4.39,2.75
33934,463,0.33,4.43,2.71
33935,463,0.33,4.4,2.7
33936,464,0.3,4.36,2.64
33938,464,0.34,4.52,2.81
33939,464,0.27,4.2,2.58
33940,464,0.27,4.15,2.59
33941,464,0.29,4.23,2.65
33942,464,0.31,4.38,2.69
33943,464,0.31,4.39,2.71
33944,464,0.31,4.36,2.68
33945,464,0.31,4.34,2.69
33946,464,0.31,4.31,2.7
33948,464,0.31,4.35,2.67
33949,465,0.23,3.92,2.38
33950,465,0.23,3.98,2.45
33952,465,0.23,3.93,2.47
33953,465,0.23,4.04,2.35
33955,465,0.23,3.99,2.42
33958,465,0.23,3.92,2.45
33959,465,0.3,4.33,2.68
33960,845,0.41,4.7,3.0
33961,845,0.4,4.63,2.94
33962,845,0.4,4.66,2.91
33963,845,0.35,4.52,2.82
33964,846,0.35,4.61,2.77
33965,846,0.34,4.47,2.78
33967,846,0.32,4.43,2.73
33969,846,0.32,4.45,2.72
33970,846,0.37,4.64,2.84
33971,846,0.27,4.16,2.56
33972,846,0.31,4.35,2.72
33973,846,0.31,4.33,2.74
33975,846,0.3,4.3,2.66
33976,846,0.41,4.76,2.95
33978,847,0.41,4.68,2.97
33979,847,0.38,4.7,2.88
33980,847,0.4,4.74,2.94
33981,847,0.41,4.67,2.97
33982,847,0.39,4.63,2.92
33983,847,0.42,4.77,2.94
33984,847,0.42,4.78,2.92
33985,847,0.42,4.8,2.99
33986,847,0.42,4.82,2.94
33987,847,0.42,4.79,2.96
33988,847,0.42,4.81,2.9
33989,847,0.42,4.8,2.98
33990,847,0.42,4.83,2.89
33991,847,0.42,4.79,2.99
33993,847,0.42,4.8,2.97
33995,847,0.42,4.82,2.97
33996,847,0.42,4.77,2.97
33997,847,0.42,4.76,2.98
33998,847,0.42,4.83,2.94
34000,847,0.42,4.8,2.99
34001,847,0.42,4.79,2.9
34002,847,0.42,4.76,2.99
34003,847,0.42,4.8,2.95
34004,847,0.42,4.81,2.98
34005,847,0.42,4.76,2.96
34006,847,0.42,4.86,2.92
34007,848,0.3,4.34,2.68
34008,848,0.3,4.38,2.59
34011,848,0.43,4.88,3.02
34012,848,0.43,4.9,3.02
34013,848,0.3,4.27,2.76
34014,848,0.3,4.36,2.64
34015,848,0.3,4.34,2.67
34016,848,0.3,4.39,2.6
34017,848,0.41,4.75,2.97
34018,849,0.4,4.75,2.91
34020,849,0.35,4.54,2.78
34022,849,0.4,4.79,2.93
34023,849,0.35,4.54,2.81
34024,849,0.31,4.47,2.59
34025,849,0.44,4.82,3.04
34026,849,0.44,4.86,3.02
34028,850,0.43,4.8,3.02
34030,850,0.4,4.68,2.99
34031,850,0.4,4.66,2.91
34033,850,0.4,4.62,2.95
34035,850,0.3,4.31,2.67
34036,850,0.43,4.87,2.99
34037,850,0.33,4.41,2.75
34038,850,0.33,4.47,2.73
34039,850,0.33,4.45,2.73
34040,850,0.46,4.97,3.08
34042,850,0.3,4.26,2.66
34044,851,0.37,4.63,2.86
34046,851,0.46,4.95,3.08
34047,851,0.35,4.6,2.74
34048,851,0.36,4.57,2.89
34049,851,0.36,4.66,2.79
34050,851,0.36,4.58,2.83
34052,851,0.42,4.83,2.99
34055,851,0.36,4.64,2.79
34056,851,0.36,4.65,2.76
34057,851,0.36,4.59,2.81
34058,851,0.36,4.64,2.83
34060,851,0.36,4.57,2.85
34061,851,0.36,4.61,2.84
34062,851,0.36,4.58,2.81
34063,851,0.36,4.59,2.86
34064,851,0.36,4.59,2.86
34065,851,0.36,4.59,2.88
34066,851,0.36,4.55,2.79
34067,851,0.3,4.27,2.64
34068,851,0.5,5.15,3.15
34069,851,0.5,5.26,3.02
34070,851,0.3,4.3,2.6
34072,851,0.45,4.84,3.05
34074,851,0.4,4.75,2.9
34075,852,0.36,4.59,2.87
34077,852,0.34,4.52,2.77
34079,852,0.36,4.56,2.82
34080,852,0.36,4.57,2.84
34081,852,0.36,4.63,2.75
34082,852,0.36,4.54,2.81
34083,852,0.36,4.58,2.81
34084,852,0.36,4.56,2.81
34085,852,0.36,4.56,2.83
34088,852,0.36,4.56,2.83
34091,852,0.33,4.36,2.74
34092,852,0.31,4.33,2.69
34093,852,0.43,4.88,2.98
34095,852,0.36,4.6,2.81
34096,852,0.36,4.55,2.82
34097,852,0.36,4.57,2.8
34100,852,0.43,4.84,3.02
34101,852,0.36,4.58,2.83
34102,852,0.36,4.55,2.81
34103,852,0.36,4.57,2.78
34104,853,0.38,4.66,2.87
34105,853,0.4,4.81,2.9
34106,853,0.39,4.7,2.89
34107,853,0.39,4.63,2.9
34108,853,0.3,4.31,2.68
34109,853,0.38,4.61,2.93
34111,853,0.36,4.61,2.8
34112,853,0.31,4.37,2.67
34113,853,0.35,4.54,2.82
34115,853,0.31,4.34,2.68
34116,853,0.31,4.38,2.71
34118,853,0.31,4.33,2.72
34120,853,0.38,4.68,2.89
34121,853,0.39,4.66,2.91
34124,853,0.35,4.52,2.81
34125,853,0.35,4.55,2.78
34127,854,0.42,4.8,2.99
34129,854,0.32,4.45,2.67
34131,854,0.32,4.42,2.72
34132,854,0.32,4.41,2.67
34133,854,0.33,4.48,2.75
34135,854,0.32,4.4,2.72
34136,854,0.32,4.37,2.73
34138,854,0.32,4.4,2.76
34139,854,0.4,4.72,2.94
34141,854,0.33,4.47,2.73
34143,854,0.33,4.41,2.78
34144,854,0.33,4.52,2.74
34145,854,0.33,4.46,2.77
34146,854,0.33,4.46,2.77
34147,854,0.33,4.47,2.76
34148,854,0.33,4.44,2.73
34149,854,0.33,4.44,2.74
34150,854,0.33,4.45,2.73
34151,854,0.33,4.42,2.75
34152,854,0.33,4.52,2.7
34153,854,0.33,4.47,2.77
34155,854,0.33,4.55,2.72
34157,854,0.33,4.46,2.75
34158,854,0.33,4.46,2.76
34159,854,0.33,4.46,2.76
34160,854,0.33,4.49,2.7
34161,854,0.33,4.49,2.74
34162,854,0.33,4.47,2.75
34163,854,0.33,4.48,2.68
34164,854,0.33,4.48,2.74
34166,854,0.33,4.48,2.76
34167,854,0.33,4.47,2.76
34168,854,0.33,4.45,2.7
34169,854,0.33,4.45,2.75
34170,854,0.33,4.45,2.77
34172,854,0.33,4.46,2.72
34175,854,0.33,4.45,2.72
34177,854,0.33,4.44,2.74
34178,854,0.33,4.45,2.73
34180,854,0.33,4.42,2.74
34182,854,0.33,4.42,2.74
34183,854,0.33,4.44,2.72
34185,854,0.33,4.4,2.77
34186,854,0.33,4.41,2.76
34187,854,0.33,4.42,2.74
34188,854,0.33,4.43,2.77
34189,854,0.33,4.5,2.74
34190,854,0.33,4.49,2.74
34191,854,0.33,4.46,2.74
34192,854,0.33,4.47,2.71
34193,854,0.33,4.47,2.68
34194,854,0.33,4.47,2.77
34195,854,0.33,4.48,2.74
34196,854,0.33,4.46,2.75
34197,854,0.33,4.46,2.76
34198,854,0.33,4.46,2.77
34199,854,0.33,4.47,2.77
34200,854,0.33,4.42,2.73
34201,854,0.33,4.42,2.76
34202,854,0.33,4.45,2.76
34203,854,0.33,4.44,2.74
34205,854,0.33,4.43,2.75
34206,854,0.34,4.55,2.71
34207,854,0.39,4.77,2.92
34208,854,0.33,4.41,2.74
34211,855,0.33,4.46,2.77
34212,855,0.33,4.52,2.72
34214,855,0.39,4.66,2.93
34215,855,0.39,4.63,2.88
34217,855,0.5,4.91,3.24
34218,855,0.4,4.7,2.93
34219,855,0.4,4.72,2.94
34220,855,0.4,4.74,2.92
34222,855,0.38,4.72,2.81
34223,855,0.38,4.64,2.88
34224,855,0.4,4.84,2.89
34225,855,0.4,4.72,3.0
34226,855,0.4,4.69,2.93
34227,855,0.4,4.69,2.94
34229,855,0.4,4.74,2.97
34231,855,0.4,4.77,2.91
34232,855,0.4,4.68,2.95
34233,855,0.4,4.69,2.94
34234,855,0.4,4.74,2.89
34235,855,0.4,4.76,2.9
34236,855,0.4,4.78,2.85
34238,855,0.4,4.73,2.92
34240,855,0.4,4.73,2.94
34241,855,0.4,4.74,2.91
34242,855,0.4,4.75,2.93
34243,855,0.4,4.73,2.96
34244,855,0.4,4.74,2.9
34245,855,0.4,4.73,2.98
34246,855,0.38,4.62,2.91
34248,855,0.38,4.67,2.85
34249,855,0.38,4.65,2.89
34250,855,0.38,4.71,2.86
34251,855,0.46,4.82,3.2
34252,855,0.4,4.7,2.94
34253,856,0.33,4.44,2.76
34254,856,0.34,4.54,2.78
34255,856,0.53,5.2,3.23
34256,857,0.37,4.56,2.87
34257,857,0.3,4.3,2.69
34258,857,0.3,4.33,2.68
